time, x, y, heading, vel_x, vel_y, vel_heading,
165.544, 6.07276, 1.05624, 2.20443, -0.0205072, 0.028168, 0.059511, 
165.552, 6.0726, 1.05647, 2.20491, -0.0205205, 0.0281814, 0.0595748, 
165.56, 6.07243, 1.0567, 2.20539, -0.0205339, 0.0281863, 0.0596099, 
165.568, 6.07227, 1.05692, 2.20586, -0.0205472, 0.0281906, 0.0596439, 
165.576, 6.0721, 1.05715, 2.20633, -0.0205606, 0.028187, 0.0585331, 
165.584, 6.07194, 1.05737, 2.2068, -0.0205736, 0.0281868, 0.0585523, 
165.592, 6.07177, 1.0576, 2.20727, -0.0205867, 0.0281902, 0.058584, 
165.6, 6.07161, 1.05782, 2.20774, -0.0205997, 0.0281938, 0.058616, 
165.608, 6.07144, 1.05805, 2.2082, -0.0206128, 0.0281916, 0.0578815, 
165.616, 6.07128, 1.05827, 2.20866, -0.0206257, 0.0281923, 0.0579039, 
165.624, 6.07111, 1.0585, 2.20913, -0.0206386, 0.0281954, 0.0579347, 
165.632, 6.07095, 1.05872, 2.20959, -0.0206514, 0.0281987, 0.0579659, 
165.64, 6.07078, 1.05895, 2.21007, -0.0206643, 0.0282181, 0.0599131, 
165.648, 6.07062, 1.05918, 2.21055, -0.0206777, 0.0282287, 0.0599684, 
165.656, 6.07045, 1.0594, 2.21103, -0.0206911, 0.0282329, 0.0600024, 
165.664, 6.07029, 1.05963, 2.21151, -0.0207044, 0.0282368, 0.0600357, 
165.672, 6.07012, 1.05985, 2.21199, -0.0207178, 0.0282432, 0.0603584, 
165.68, 6.06996, 1.06008, 2.21248, -0.0207312, 0.0282481, 0.0603952, 
165.688, 6.06979, 1.06031, 2.21296, -0.0207447, 0.0282519, 0.0604287, 
165.696, 6.06962, 1.06053, 2.21344, -0.0207581, 0.0282557, 0.0604622, 
165.704, 6.06946, 1.06076, 2.21395, -0.0207715, 0.0282854, 0.063061, 
165.712, 6.06929, 1.06098, 2.21445, -0.0207856, 0.0282992, 0.0631272, 
165.72, 6.06912, 1.06121, 2.21496, -0.0207996, 0.0283043, 0.0631647, 
165.728, 6.06896, 1.06144, 2.21546, -0.0208137, 0.0283089, 0.0632012, 
165.736, 6.06879, 1.06166, 2.21593, -0.0208277, 0.0282637, 0.0586975, 
165.744, 6.06862, 1.06189, 2.2164, -0.0208406, 0.0282503, 0.0586756, 
165.752, 6.06846, 1.06212, 2.21687, -0.0208536, 0.0282524, 0.0587049, 
165.76, 6.06829, 1.06234, 2.21734, -0.0208665, 0.0282554, 0.058736, 
165.768, 6.06812, 1.06257, 2.21782, -0.0208795, 0.0282737, 0.060052, 
165.776, 6.06796, 1.06279, 2.2183, -0.0208928, 0.028282, 0.0601001, 
165.784, 6.06779, 1.06302, 2.21879, -0.0209061, 0.0282859, 0.0601337, 
165.792, 6.06762, 1.06325, 2.21927, -0.0209194, 0.0282895, 0.0601668, 
165.8, 6.06745, 1.06347, 2.21976, -0.0209327, 0.028316, 0.0620173, 
165.808, 6.06729, 1.0637, 2.22026, -0.0209464, 0.0283268, 0.0620737, 
165.816, 6.06712, 1.06393, 2.22076, -0.0209601, 0.0283313, 0.0621095, 
165.824, 6.06695, 1.06415, 2.22125, -0.0209739, 0.0283354, 0.0621445, 
165.832, 6.06678, 1.06438, 2.22173, -0.0209876, 0.0283125, 0.0601837, 
165.84, 6.06662, 1.06461, 2.22222, -0.0210008, 0.0283085, 0.0601927, 
165.848, 6.06645, 1.06483, 2.2227, -0.0210141, 0.0283113, 0.0602244, 
165.856, 6.06628, 1.06506, 2.22318, -0.0210274, 0.0283146, 0.0602569, 
165.864, 6.06611, 1.06529, 2.22367, -0.0210406, 0.0283365, 0.0615868, 
165.872, 6.06594, 1.06551, 2.22417, -0.0210542, 0.0283452, 0.0616365, 
165.88, 6.06577, 1.06574, 2.22466, -0.0210678, 0.0283493, 0.0616715, 
165.888, 6.06561, 1.06597, 2.22515, -0.0210814, 0.0283531, 0.0617059, 
165.896, 6.06544, 1.06619, 2.22562, -0.0210949, 0.0283144, 0.0589313, 
165.904, 6.06527, 1.06642, 2.2261, -0.0211078, 0.0283067, 0.0589289, 
165.912, 6.0651, 1.06665, 2.22657, -0.0211208, 0.0283089, 0.0589587, 
165.92, 6.06493, 1.06687, 2.22704, -0.0211337, 0.0283117, 0.0589897, 
165.928, 6.06476, 1.0671, 2.22751, -0.0211466, 0.0283128, 0.058905, 
165.936, 6.06459, 1.06733, 2.22798, -0.0211595, 0.0283152, 0.0589349, 
165.944, 6.06442, 1.06755, 2.22845, -0.0211725, 0.0283182, 0.0589661, 
165.952, 6.06425, 1.06778, 2.22893, -0.0211854, 0.0283211, 0.0589974, 
165.96, 6.06408, 1.06801, 2.22942, -0.0211983, 0.0283701, 0.0617847, 
165.968, 6.06391, 1.06823, 2.22992, -0.0212119, 0.0283843, 0.0618522, 
165.976, 6.06374, 1.06846, 2.23041, -0.0212255, 0.0283888, 0.061888, 
165.984, 6.06357, 1.06869, 2.23091, -0.0212391, 0.0283925, 0.0619224, 
165.992, 6.0634, 1.06891, 2.23138, -0.0212527, 0.028353, 0.0594999, 
166, 6.06323, 1.06914, 2.23186, -0.0212656, 0.0283464, 0.0595016, 
166.008, 6.06306, 1.06937, 2.23233, -0.0212787, 0.0283485, 0.0595316, 
166.016, 6.06289, 1.06959, 2.23281, -0.0212917, 0.0283512, 0.0595629, 
166.024, 6.06272, 1.06982, 2.23329, -0.0213047, 0.0283518, 0.0594742, 
166.032, 6.06255, 1.07005, 2.23376, -0.0213177, 0.0283542, 0.0595043, 
166.04, 6.06238, 1.07027, 2.23424, -0.0213307, 0.028357, 0.0595357, 
166.048, 6.06221, 1.0705, 2.23471, -0.0213437, 0.0283599, 0.0595673, 
166.056, 6.06204, 1.07073, 2.23524, -0.0213567, 0.028451, 0.0657867, 
166.064, 6.06187, 1.07096, 2.23577, -0.0213712, 0.0285088, 0.0658958, 
166.072, 6.0617, 1.07119, 2.2363, -0.0213857, 0.0285162, 0.0659395, 
166.08, 6.06153, 1.07141, 2.23682, -0.0214001, 0.0285214, 0.0659789, 
166.088, 6.06136, 1.07164, 2.23733, -0.0214145, 0.0284599, 0.0627106, 
166.096, 6.06118, 1.07187, 2.23783, -0.0214281, 0.0284503, 0.0627045, 
166.104, 6.06101, 1.0721, 2.23833, -0.0214418, 0.0284526, 0.0627368, 
166.112, 6.06084, 1.07232, 2.23883, -0.0214555, 0.0284558, 0.0627709, 
166.12, 6.06067, 1.07255, 2.23933, -0.0214691, 0.0284567, 0.0626834, 
166.128, 6.0605, 1.07278, 2.23983, -0.0214828, 0.0284597, 0.0627165, 
166.136, 6.06033, 1.07301, 2.24034, -0.0214964, 0.0284632, 0.0627511, 
166.144, 6.06015, 1.07323, 2.24084, -0.02151, 0.0284667, 0.0627857, 
166.152, 6.05998, 1.07346, 2.24134, -0.0215237, 0.0284695, 0.0627909, 
166.16, 6.05981, 1.07369, 2.24184, -0.0215373, 0.0284729, 0.0628252, 
166.168, 6.05964, 1.07392, 2.24235, -0.0215509, 0.0284763, 0.0628599, 
166.176, 6.05946, 1.07415, 2.24285, -0.0215646, 0.0284798, 0.0628946, 
166.184, 6.05929, 1.07437, 2.24336, -0.0215782, 0.0284886, 0.0631676, 
166.192, 6.05912, 1.0746, 2.24386, -0.0215919, 0.0284931, 0.0632055, 
166.2, 6.05895, 1.07483, 2.24437, -0.0216056, 0.0284966, 0.0632407, 
166.208, 6.05877, 1.07506, 2.24487, -0.0216193, 0.0285001, 0.0632757, 
166.216, 6.0586, 1.07529, 2.24539, -0.0216331, 0.0285381, 0.0647903, 
166.224, 6.05843, 1.07551, 2.24591, -0.0216471, 0.028548, 0.0648454, 
166.232, 6.05825, 1.07574, 2.24643, -0.0216612, 0.0285524, 0.064883, 
166.24, 6.05808, 1.07597, 2.24695, -0.0216752, 0.0285563, 0.0649199, 
166.248, 6.05791, 1.0762, 2.24745, -0.0216893, 0.0285045, 0.0626494, 
166.256, 6.05773, 1.07643, 2.24795, -0.0217028, 0.0284982, 0.0626546, 
166.264, 6.05756, 1.07666, 2.24845, -0.0217163, 0.0285005, 0.0626871, 
166.272, 6.05738, 1.07688, 2.24895, -0.0217298, 0.0285035, 0.062721, 
166.28, 6.05721, 1.07711, 2.24949, -0.0217434, 0.0285951, 0.0674856, 
166.288, 6.05704, 1.07734, 2.25003, -0.0217581, 0.0286474, 0.0675799, 
166.296, 6.05686, 1.07757, 2.25058, -0.0217727, 0.0286546, 0.0676244, 
166.304, 6.05669, 1.0778, 2.25112, -0.0217873, 0.0286597, 0.0676651, 
166.312, 6.05651, 1.07803, 2.25162, -0.0218019, 0.0285483, 0.0632061, 
166.32, 6.05634, 1.07826, 2.25213, -0.0218154, 0.0285327, 0.0631838, 
166.328, 6.05616, 1.07848, 2.25263, -0.021829, 0.0285341, 0.0632149, 
166.336, 6.05599, 1.07871, 2.25314, -0.0218426, 0.0285368, 0.0632487, 
166.344, 6.05582, 1.07894, 2.25362, -0.0218562, 0.0284384, 0.0594709, 
166.352, 6.05564, 1.07917, 2.25409, -0.0218688, 0.0284247, 0.0594533, 
166.36, 6.05547, 1.0794, 2.25457, -0.0218816, 0.0284254, 0.0594812, 
166.368, 6.05529, 1.07962, 2.25504, -0.0218943, 0.0284273, 0.0595115, 
166.376, 6.05511, 1.07985, 2.25555, -0.0219071, 0.0285186, 0.063359, 
166.384, 6.05494, 1.08008, 2.25606, -0.0219208, 0.0285526, 0.06344, 
166.392, 6.05476, 1.08031, 2.25657, -0.0219344, 0.0285578, 0.0634785, 
166.4, 6.05459, 1.08054, 2.25707, -0.021948, 0.0285615, 0.0635142, 
166.408, 6.05441, 1.08076, 2.25756, -0.0219616, 0.0284808, 0.0605694, 
166.416, 6.05424, 1.08099, 2.25804, -0.0219745, 0.0284705, 0.0605629, 
166.424, 6.05406, 1.08122, 2.25853, -0.0219875, 0.0284716, 0.0605921, 
166.432, 6.05388, 1.08145, 2.25901, -0.0220004, 0.0284736, 0.0606231, 
166.44, 6.05371, 1.08168, 2.25956, -0.0220134, 0.0285668, 0.0685419, 
166.448, 6.05353, 1.08191, 2.26011, -0.0220283, 0.0286345, 0.0686703, 
166.456, 6.05336, 1.08213, 2.26066, -0.0220431, 0.0287008, 0.0687116, 
166.464, 6.05318, 1.08236, 2.26121, -0.0220579, 0.0287512, 0.0687533, 
166.472, 6.053, 1.08259, 2.26172, -0.0220725, 0.0286003, 0.063496, 
166.48, 6.05283, 1.08282, 2.26223, -0.022086, 0.0285809, 0.0634631, 
166.488, 6.05265, 1.08305, 2.26273, -0.0220996, 0.0285816, 0.0634933, 
166.496, 6.05247, 1.08328, 2.26324, -0.0221131, 0.0285839, 0.0635265, 
166.504, 6.0523, 1.08351, 2.26376, -0.0221267, 0.0286252, 0.0648264, 
166.512, 6.05212, 1.08374, 2.26428, -0.0221405, 0.0286338, 0.0648785, 
166.52, 6.05194, 1.08397, 2.2648, -0.0221544, 0.0286376, 0.0649154, 
166.528, 6.05176, 1.0842, 2.26532, -0.0221682, 0.0286409, 0.0649515, 
166.536, 6.05159, 1.08442, 2.26582, -0.022182, 0.0285737, 0.0627377, 
166.544, 6.05141, 1.08465, 2.26632, -0.0221953, 0.0285665, 0.062742, 
166.552, 6.05123, 1.08488, 2.26682, -0.0222087, 0.028568, 0.0627736, 
166.56, 6.05105, 1.08511, 2.26733, -0.022222, 0.0285704, 0.0628066, 
166.568, 6.05088, 1.08534, 2.26786, -0.0222354, 0.0286623, 0.0662153, 
166.576, 6.0507, 1.08557, 2.26839, -0.0222495, 0.0286987, 0.0662934, 
166.584, 6.05052, 1.0858, 2.26892, -0.0222636, 0.0287042, 0.0663344, 
166.592, 6.05034, 1.08603, 2.26945, -0.0222777, 0.0287081, 0.0663725, 
166.6, 6.05016, 1.08626, 2.26997, -0.0222918, 0.0286593, 0.0648207, 
166.608, 6.04998, 1.08649, 2.27049, -0.0223055, 0.0286553, 0.0648354, 
166.616, 6.04981, 1.08672, 2.271, -0.0223193, 0.0286574, 0.0648693, 
166.624, 6.04963, 1.08695, 2.27152, -0.0223331, 0.0286601, 0.0649044, 
166.632, 6.04945, 1.08717, 2.27201, -0.0223467, 0.0285068, 0.0603054, 
166.64, 6.04927, 1.0874, 2.27249, -0.0223594, 0.0284881, 0.0602754, 
166.648, 6.04909, 1.08763, 2.27297, -0.0223722, 0.0284877, 0.0603021, 
166.656, 6.04891, 1.08786, 2.27345, -0.0223849, 0.0284888, 0.0603316, 
166.664, 6.04873, 1.08809, 2.27396, -0.0223976, 0.0285708, 0.0631723, 
166.672, 6.04855, 1.08831, 2.27446, -0.022411, 0.0285421, 0.0632324, 
166.68, 6.04837, 1.08854, 2.27497, -0.0224243, 0.0285176, 0.0632665, 
166.688, 6.04819, 1.08877, 2.27548, -0.0224377, 0.0284927, 0.0633009, 
166.696, 6.04801, 1.089, 2.276, -0.0224511, 0.0285382, 0.0653923, 
166.704, 6.04783, 1.08923, 2.27652, -0.022465, 0.0285092, 0.0654474, 
166.712, 6.04766, 1.08945, 2.27705, -0.0224788, 0.0284833, 0.0654832, 
166.72, 6.04748, 1.08968, 2.27757, -0.0224926, 0.0284572, 0.0655193, 
166.728, 6.0473, 1.08991, 2.2781, -0.0225065, 0.0284321, 0.0655865, 
166.736, 6.04711, 1.09014, 2.27862, -0.0225203, 0.0284059, 0.0656229, 
166.744, 6.04693, 1.09036, 2.27915, -0.0225342, 0.0283797, 0.0656591, 
166.752, 6.04675, 1.09059, 2.27967, -0.022548, 0.0283535, 0.0656952, 
166.76, 6.04657, 1.09082, 2.2802, -0.0225618, 0.028333, 0.0659067, 
166.768, 6.04639, 1.09104, 2.28073, -0.0225757, 0.0283064, 0.0659446, 
166.776, 6.04621, 1.09127, 2.28126, -0.0225896, 0.0282802, 0.0659809, 
166.784, 6.04603, 1.0915, 2.28178, -0.0226035, 0.0282538, 0.0660171, 
166.792, 6.04585, 1.09172, 2.28232, -0.0226174, 0.0282655, 0.0672557, 
166.8, 6.04567, 1.09195, 2.28286, -0.0226315, 0.0282366, 0.0673043, 
166.808, 6.04549, 1.09217, 2.2834, -0.0226457, 0.0282097, 0.0673416, 
166.816, 6.04531, 1.0924, 2.28394, -0.0226598, 0.0281826, 0.067379, 
166.824, 6.04513, 1.09262, 2.28445, -0.0226739, 0.0280532, 0.064079, 
166.832, 6.04494, 1.09285, 2.28496, -0.0226873, 0.028033, 0.0640824, 
166.84, 6.04476, 1.09307, 2.28548, -0.0227007, 0.0280074, 0.0641173, 
166.848, 6.04458, 1.0933, 2.28599, -0.0227141, 0.0279821, 0.0641518, 
166.856, 6.0444, 1.09352, 2.28648, -0.0227275, 0.0278816, 0.0616593, 
166.864, 6.04422, 1.09374, 2.28698, -0.0227403, 0.0278618, 0.0616676, 
166.872, 6.04404, 1.09396, 2.28747, -0.0227532, 0.0278378, 0.0616997, 
166.88, 6.04385, 1.09419, 2.28796, -0.022766, 0.027814, 0.0617316, 
166.888, 6.04367, 1.09441, 2.28852, -0.0227789, 0.027915, 0.0700489, 
166.896, 6.04349, 1.09463, 2.28908, -0.0227938, 0.0279829, 0.0701793, 
166.904, 6.04331, 1.09486, 2.28965, -0.0228085, 0.0279602, 0.0702136, 
166.912, 6.04312, 1.09508, 2.29021, -0.0228231, 0.0279324, 0.0702517, 
166.92, 6.04294, 1.0953, 2.29071, -0.0228377, 0.027691, 0.062692, 
166.928, 6.04276, 1.09552, 2.29121, -0.0228507, 0.0276785, 0.0626534, 
166.936, 6.04258, 1.09575, 2.29171, -0.0228638, 0.0276533, 0.0626872, 
166.944, 6.04239, 1.09597, 2.29221, -0.0228768, 0.0276286, 0.0627205, 
166.952, 6.04221, 1.09619, 2.29274, -0.0228899, 0.0276977, 0.0661927, 
166.96, 6.04203, 1.09641, 2.29327, -0.0229037, 0.0276659, 0.0662609, 
166.968, 6.04184, 1.09663, 2.2938, -0.0229174, 0.0276399, 0.0662962, 
166.976, 6.04166, 1.09685, 2.29434, -0.0229312, 0.0276136, 0.0663317, 
166.984, 6.04148, 1.09707, 2.29487, -0.022945, 0.0275851, 0.0662877, 
166.992, 6.04129, 1.09729, 2.2954, -0.0229588, 0.0275588, 0.0663228, 
167, 6.04111, 1.09751, 2.29593, -0.0229726, 0.0275324, 0.0663587, 
167.008, 6.04092, 1.09773, 2.29646, -0.0229864, 0.0275059, 0.0663946, 
167.016, 6.04074, 1.09795, 2.29703, -0.0230002, 0.0276023, 0.0712687, 
167.024, 6.04056, 1.09817, 2.2976, -0.0230151, 0.0275648, 0.0713555, 
167.032, 6.04037, 1.09839, 2.29817, -0.0230299, 0.0275357, 0.071396, 
167.04, 6.04019, 1.09861, 2.29874, -0.0230447, 0.0275062, 0.0714367, 
167.048, 6.04, 1.09883, 2.29924, -0.0230595, 0.0272377, 0.0617158, 
167.056, 6.03982, 1.09905, 2.29973, -0.0230721, 0.0272301, 0.0616543, 
167.064, 6.03963, 1.09927, 2.30022, -0.0230848, 0.0272055, 0.061687, 
167.072, 6.03945, 1.09949, 2.30072, -0.0230975, 0.0271814, 0.0617192, 
167.08, 6.03926, 1.0997, 2.30124, -0.0231102, 0.0272399, 0.0652304, 
167.088, 6.03908, 1.09992, 2.30176, -0.0231237, 0.0272084, 0.0652982, 
167.096, 6.03889, 1.10014, 2.30228, -0.0231371, 0.0271829, 0.0653323, 
167.104, 6.03871, 1.10036, 2.30281, -0.0231506, 0.0271573, 0.0653665, 
167.112, 6.03852, 1.10057, 2.30333, -0.0231641, 0.0271349, 0.0655512, 
167.12, 6.03834, 1.10079, 2.30385, -0.0231776, 0.0271087, 0.0655873, 
167.128, 6.03815, 1.10101, 2.30438, -0.0231911, 0.0270827, 0.0656221, 
167.136, 6.03797, 1.10122, 2.3049, -0.0232046, 0.0270567, 0.0656568, 
167.144, 6.03778, 1.10144, 2.30548, -0.0232182, 0.0271597, 0.0717667, 
167.152, 6.0376, 1.10166, 2.30605, -0.0232331, 0.0271235, 0.0718668, 
167.16, 6.03741, 1.10187, 2.30663, -0.0232479, 0.0270942, 0.0719072, 
167.168, 6.03722, 1.10209, 2.3072, -0.0232628, 0.0270644, 0.071948, 
167.176, 6.03704, 1.10231, 2.30774, -0.0232776, 0.0269267, 0.0668595, 
167.184, 6.03685, 1.10252, 2.30827, -0.0232913, 0.0269088, 0.0668459, 
167.192, 6.03666, 1.10274, 2.30881, -0.023305, 0.0268817, 0.0668823, 
167.2, 6.03648, 1.10295, 2.30935, -0.0233187, 0.0268547, 0.0669188, 
167.208, 6.03629, 1.10317, 2.30992, -0.0233324, 0.0269383, 0.072437, 
167.216, 6.0361, 1.10338, 2.3105, -0.0233473, 0.0268983, 0.0725321, 
167.224, 6.03592, 1.1036, 2.31109, -0.0233622, 0.0268683, 0.0725736, 
167.232, 6.03573, 1.10381, 2.31167, -0.0233771, 0.0268381, 0.0726151, 
167.24, 6.03554, 1.10403, 2.31222, -0.023392, 0.0267366, 0.0689548, 
167.248, 6.03536, 1.10424, 2.31277, -0.0234061, 0.0267152, 0.0689568, 
167.256, 6.03517, 1.10445, 2.31332, -0.0234202, 0.0266869, 0.0689951, 
167.264, 6.03498, 1.10467, 2.31387, -0.0234343, 0.0266587, 0.0690335, 
167.272, 6.03479, 1.10488, 2.31442, -0.0234483, 0.0266107, 0.0679861, 
167.28, 6.03461, 1.10509, 2.31496, -0.0234622, 0.0265852, 0.0680125, 
167.288, 6.03442, 1.1053, 2.31551, -0.023476, 0.0265577, 0.0680495, 
167.296, 6.03423, 1.10552, 2.31605, -0.0234899, 0.0265302, 0.0680865, 
167.304, 6.03404, 1.10573, 2.31663, -0.0235037, 0.0265671, 0.0718079, 
167.312, 6.03385, 1.10594, 2.3172, -0.0235184, 0.0265305, 0.071885, 
167.32, 6.03367, 1.10615, 2.31778, -0.0235331, 0.0265007, 0.0719257, 
167.328, 6.03348, 1.10636, 2.31835, -0.0235477, 0.0264709, 0.0719664, 
167.336, 6.03329, 1.10658, 2.31889, -0.0235624, 0.0263609, 0.0671742, 
167.344, 6.0331, 1.10679, 2.31943, -0.023576, 0.026343, 0.0671624, 
167.352, 6.03291, 1.107, 2.31996, -0.0235896, 0.0263159, 0.0671985, 
167.36, 6.03272, 1.10721, 2.3205, -0.0236032, 0.0262889, 0.0672347, 
167.368, 6.03253, 1.10742, 2.32104, -0.0236168, 0.0262721, 0.0679178, 
167.376, 6.03234, 1.10763, 2.32159, -0.0236306, 0.0262434, 0.0679608, 
167.384, 6.03216, 1.10784, 2.32213, -0.0236443, 0.0262161, 0.0679974, 
167.392, 6.03197, 1.10805, 2.32268, -0.0236581, 0.0261887, 0.0680339, 
167.4, 6.03178, 1.10826, 2.3232, -0.0236718, 0.0261202, 0.0653067, 
167.408, 6.03159, 1.10846, 2.32372, -0.023685, 0.0260997, 0.0653131, 
167.416, 6.0314, 1.10867, 2.32424, -0.0236982, 0.0260738, 0.0653469, 
167.424, 6.03121, 1.10888, 2.32477, -0.0237113, 0.026048, 0.0653809, 
167.432, 6.03102, 1.10909, 2.32532, -0.0237246, 0.026074, 0.0691059, 
167.44, 6.03083, 1.1093, 2.32587, -0.0237386, 0.0260386, 0.0691803, 
167.448, 6.03064, 1.10951, 2.32643, -0.0237525, 0.0260105, 0.0692178, 
167.456, 6.03045, 1.10971, 2.32698, -0.0237665, 0.0259824, 0.0692552, 
167.464, 6.03026, 1.10992, 2.32752, -0.0237805, 0.0259273, 0.0672507, 
167.472, 6.03007, 1.11013, 2.32806, -0.0237941, 0.0259044, 0.0672658, 
167.48, 6.02988, 1.11034, 2.3286, -0.0238076, 0.0258774, 0.0673013, 
167.488, 6.02969, 1.11054, 2.32913, -0.0238212, 0.0258503, 0.0673369, 
167.496, 6.0295, 1.11075, 2.3297, -0.0238347, 0.0258569, 0.0700979, 
167.504, 6.0293, 1.11096, 2.33026, -0.0238489, 0.0258227, 0.0701637, 
167.512, 6.02911, 1.11116, 2.33082, -0.023863, 0.025794, 0.0702022, 
167.52, 6.02892, 1.11137, 2.33138, -0.0238771, 0.0257652, 0.0702405, 
167.528, 6.02873, 1.11157, 2.33193, -0.0238912, 0.025721, 0.0689411, 
167.536, 6.02854, 1.11178, 2.33248, -0.0239051, 0.0256957, 0.0689647, 
167.544, 6.02835, 1.11198, 2.33304, -0.0239189, 0.0256677, 0.0690018, 
167.552, 6.02816, 1.11219, 2.33359, -0.0239328, 0.0256396, 0.069039, 
167.56, 6.02797, 1.1124, 2.33416, -0.0239466, 0.0256387, 0.071633, 
167.568, 6.02777, 1.1126, 2.33473, -0.023961, 0.0256038, 0.0716988, 
167.576, 6.02758, 1.1128, 2.33531, -0.0239754, 0.025574, 0.0717388, 
167.584, 6.02739, 1.11301, 2.33588, -0.0239898, 0.0255443, 0.0717787, 
167.592, 6.0272, 1.11321, 2.33643, -0.0240041, 0.025487, 0.0689967, 
167.6, 6.02701, 1.11342, 2.33699, -0.0240179, 0.0254648, 0.069005, 
167.608, 6.02681, 1.11362, 2.33754, -0.0240317, 0.0254368, 0.0690419, 
167.616, 6.02662, 1.11382, 2.33809, -0.0240454, 0.0254087, 0.0690791, 
167.624, 6.02643, 1.11403, 2.33864, -0.0240592, 0.0253757, 0.0685593, 
167.632, 6.02624, 1.11423, 2.33919, -0.0240729, 0.0253491, 0.0685902, 
167.64, 6.02604, 1.11443, 2.33974, -0.0240865, 0.0253214, 0.0686267, 
167.648, 6.02585, 1.11463, 2.34029, -0.0241002, 0.0252936, 0.0686633, 
167.656, 6.02566, 1.11484, 2.34084, -0.0241138, 0.0252708, 0.0693224, 
167.664, 6.02547, 1.11504, 2.3414, -0.0241276, 0.0252412, 0.0693659, 
167.672, 6.02527, 1.11524, 2.34195, -0.0241414, 0.025213, 0.0694032, 
167.68, 6.02508, 1.11544, 2.34251, -0.0241552, 0.0251847, 0.0694404, 
167.688, 6.02489, 1.11564, 2.34308, -0.024169, 0.025172, 0.0716379, 
167.696, 6.02469, 1.11584, 2.34365, -0.0241833, 0.0251377, 0.0716996, 
167.704, 6.0245, 1.11604, 2.34423, -0.0241976, 0.0251079, 0.0717393, 
167.712, 6.02431, 1.11625, 2.3448, -0.0242118, 0.0250782, 0.0717788, 
167.72, 6.02411, 1.11645, 2.34536, -0.0242261, 0.0250361, 0.0698857, 
167.728, 6.02392, 1.11665, 2.34592, -0.0242399, 0.0250117, 0.0699033, 
167.736, 6.02372, 1.11685, 2.34648, -0.0242537, 0.0249832, 0.0699407, 
167.744, 6.02353, 1.11705, 2.34704, -0.0242676, 0.0249546, 0.0699784, 
167.752, 6.02333, 1.11724, 2.34756, -0.0242814, 0.0248991, 0.0651528, 
167.76, 6.02314, 1.11744, 2.34808, -0.0242942, 0.0248841, 0.0651352, 
167.768, 6.02295, 1.11764, 2.3486, -0.024307, 0.0248587, 0.0651676, 
167.776, 6.02275, 1.11784, 2.34913, -0.0243198, 0.024833, 0.0652005, 
167.784, 6.02256, 1.11804, 2.34968, -0.0243326, 0.0248251, 0.0689594, 
167.792, 6.02236, 1.11824, 2.35023, -0.0243463, 0.0247888, 0.0690347, 
167.8, 6.02217, 1.11844, 2.35078, -0.0243599, 0.0247606, 0.0690717, 
167.808, 6.02197, 1.11863, 2.35133, -0.0243735, 0.0247325, 0.0691081, 
167.816, 6.02178, 1.11883, 2.35188, -0.0243872, 0.0247006, 0.0681806, 
167.824, 6.02158, 1.11903, 2.35243, -0.0244006, 0.0246753, 0.068206, 
167.832, 6.02139, 1.11923, 2.35297, -0.024414, 0.0246478, 0.0682414, 
167.84, 6.02119, 1.11942, 2.35352, -0.0244274, 0.0246203, 0.068277, 
167.848, 6.021, 1.11962, 2.35403, -0.0244408, 0.0245802, 0.0643032, 
167.856, 6.0208, 1.11982, 2.35455, -0.0244534, 0.0245641, 0.0642929, 
167.864, 6.0206, 1.12001, 2.35506, -0.024466, 0.0245392, 0.0643241, 
167.872, 6.02041, 1.12021, 2.35558, -0.0244785, 0.0245238, 0.0643313, 
167.88, 6.02021, 1.1204, 2.35609, -0.0244911, 0.0245112, 0.0648132, 
167.888, 6.02002, 1.1206, 2.35661, -0.0245038, 0.0244985, 0.0648156, 
167.896, 6.01982, 1.1208, 2.35713, -0.0245165, 0.0244858, 0.0648157, 
167.904, 6.01962, 1.12099, 2.35765, -0.0245292, 0.0244731, 0.0648157, 
167.912, 6.01943, 1.12119, 2.35825, -0.0245418, 0.0244605, 0.0745281, 
167.92, 6.01923, 1.12138, 2.35884, -0.0245566, 0.0244457, 0.0745737, 
167.928, 6.01903, 1.12158, 2.35944, -0.0245589, 0.0244308, 0.074542, 
167.936, 6.01884, 1.12177, 2.36004, -0.0245498, 0.0244161, 0.0744818, 
167.944, 6.01864, 1.12197, 2.36058, -0.0245624, 0.0244013, 0.0685566, 
167.952, 6.01845, 1.12216, 2.36113, -0.0245438, 0.0243879, 0.0684481, 
167.96, 6.01825, 1.12236, 2.36168, -0.0245388, 0.0243745, 0.0684025, 
167.968, 6.01805, 1.12255, 2.36223, -0.0245351, 0.024361, 0.06836, 
167.976, 6.01786, 1.12275, 2.36276, -0.0245363, 0.0243475, 0.0673183, 
167.984, 6.01766, 1.12294, 2.3633, -0.0245316, 0.0243343, 0.0672691, 
167.992, 6.01746, 1.12314, 2.36384, -0.0245294, 0.0243211, 0.0672311, 
168, 6.01727, 1.12333, 2.36438, -0.0245275, 0.0243078, 0.0671939, 
168.008, 6.01707, 1.12353, 2.36491, -0.0245265, 0.0242945, 0.0670331, 
168.016, 6.01688, 1.12372, 2.36545, -0.0245248, 0.0242813, 0.0669957, 
168.024, 6.01668, 1.12392, 2.36599, -0.0245235, 0.0242681, 0.06696, 
168.032, 6.01648, 1.12411, 2.36652, -0.0245223, 0.0242548, 0.0669245, 
