time, est_x, est_y, est_theta, sigma_x, sigma_y,sigma_theta,
492.416, 5.30426, 2.94302, -0.00500476, 7.49554, 45.6163, 3.62227, 
492.448, 5.30504, 2.94302, -0.00533812, 7.49803, 45.6355, 3.62289, 
492.48, 5.30581, 2.94302, -0.00616798, 7.50052, 45.6547, 3.62352, 
492.512, 5.30658, 2.94301, -0.00613973, 7.50301, 45.674, 3.62414, 
492.544, 5.30736, 2.94301, -0.00632713, 7.5055, 45.6932, 3.62477, 
492.576, 5.30813, 2.943, -0.00619882, 7.50799, 45.7124, 3.62539, 
492.608, 5.30891, 2.943, -0.00553926, 7.51048, 45.7316, 3.62602, 
492.64, 5.30968, 2.94299, -0.00647606, 7.51297, 45.7509, 3.62664, 
492.672, 5.31046, 2.94299, -0.00647795, 7.51546, 45.7701, 3.62727, 
492.704, 5.31123, 2.94298, -0.00689349, 7.51795, 45.7893, 3.62789, 
492.736, 5.31201, 2.94298, -0.00705068, 7.52043, 45.8086, 3.62852, 
492.768, 5.31278, 2.94297, -0.00513783, 7.52292, 45.8278, 3.62914, 
492.8, 5.31355, 2.94297, -0.00522703, 7.52541, 45.8471, 3.62977, 
492.832, 5.31433, 2.94296, -0.00503248, 7.52791, 45.8663, 3.63039, 
492.864, 5.3151, 2.94296, -0.00620666, 7.5304, 45.8856, 3.63102, 
492.896, 5.31588, 2.94296, -0.00487323, 7.53289, 45.9049, 3.63164, 
492.928, 5.31665, 2.94295, -0.00464194, 7.53538, 45.9241, 3.63227, 
492.96, 5.31743, 2.94295, -0.00365426, 7.53787, 45.9434, 3.63289, 
492.992, 5.3182, 2.94295, -0.00369338, 7.54036, 45.9627, 3.63352, 
493.024, 5.31897, 2.94294, -0.00363303, 7.54286, 45.982, 3.63414, 
493.056, 5.31975, 2.94294, -0.00498162, 7.54535, 46.0013, 3.63477, 
493.088, 5.32052, 2.94294, -0.00518607, 7.54784, 46.0205, 3.63539, 
493.12, 5.3213, 2.94293, -0.005127, 7.55033, 46.0398, 3.63602, 
493.152, 5.32207, 2.94293, -0.00596521, 7.55282, 46.0591, 3.63664, 
493.184, 5.32285, 2.94292, -0.0062671, 7.55531, 46.0785, 3.63727, 
493.216, 5.32362, 2.94292, -0.00627436, 7.5578, 46.0978, 3.63789, 
493.248, 5.3244, 2.94291, -0.00584407, 7.56029, 46.1171, 3.63852, 
493.28, 5.32517, 2.94291, -0.00631631, 7.56278, 46.1364, 3.63914, 
493.312, 5.32594, 2.9429, -0.00564011, 7.56527, 46.1557, 3.63977, 
493.344, 5.32672, 2.9429, -0.00433872, 7.56776, 46.175, 3.64039, 
493.376, 5.32749, 2.9429, -0.0036733, 7.57026, 46.1944, 3.64102, 
493.408, 5.32827, 2.94289, -0.00302473, 7.57275, 46.2137, 3.64164, 
493.44, 5.32904, 2.94289, -0.00321051, 7.57525, 46.2331, 3.64227, 
493.472, 5.32982, 2.94289, -0.00311234, 7.57774, 46.2524, 3.64289, 
493.504, 5.33059, 2.94289, -0.00425041, 7.58023, 46.2717, 3.64352, 
493.536, 5.33137, 2.94288, -0.0040319, 7.58273, 46.2911, 3.64414, 
493.568, 5.33214, 2.94288, -0.00270529, 7.58522, 46.3105, 3.64477, 
493.6, 5.33291, 2.94288, -0.00303194, 7.58772, 46.3298, 3.64539, 
493.632, 5.33369, 2.94288, -0.000740017, 7.59021, 46.3492, 3.64602, 
493.664, 5.33446, 2.94288, 0.000382529, 7.59271, 46.3686, 3.64664, 
493.696, 5.33524, 2.94288, 0.00149586, 7.59521, 46.3879, 3.64727, 
493.728, 5.33601, 2.94288, 0.00349554, 7.59772, 46.4073, 3.64789, 
493.76, 5.33679, 2.94288, 0.00261014, 7.60022, 46.4267, 3.64852, 
493.792, 5.33756, 2.94288, 0.00253226, 7.60273, 46.4461, 3.64914, 
493.824, 5.33834, 2.94289, 0.00159536, 7.60523, 46.4655, 3.64977, 
493.856, 5.33911, 2.94289, 0.00133429, 7.60773, 46.4849, 3.65039, 
493.888, 5.33988, 2.94289, 0.000367123, 7.61024, 46.5043, 3.65102, 
493.92, 5.34066, 2.94289, 0.000650317, 7.61274, 46.5237, 3.65164, 
493.952, 5.34143, 2.94289, 0.00119975, 7.61524, 46.5431, 3.65227, 
493.984, 5.34221, 2.94289, 2.87034e-06, 7.61774, 46.5625, 3.65289, 
494.016, 5.34298, 2.94289, -0.000531393, 7.62024, 46.5819, 3.65352, 
494.048, 5.34376, 2.94289, -0.00179666, 7.62274, 46.6013, 3.65414, 
494.08, 5.34453, 2.94289, -0.00325448, 7.62523, 46.6208, 3.65477, 
494.112, 5.3453, 2.94288, -0.00211743, 7.62773, 46.6402, 3.65539, 
494.144, 5.34608, 2.94288, -0.00115068, 7.63023, 46.6596, 3.65602, 
494.176, 5.34685, 2.94288, -0.000172744, 7.63272, 46.6791, 3.65664, 
494.208, 5.34763, 2.94288, 0.00115416, 7.63522, 46.6985, 3.65727, 
494.24, 5.3484, 2.94288, 0.00104621, 7.63773, 46.718, 3.65789, 
494.272, 5.34918, 2.94288, 0.00209817, 7.64023, 46.7374, 3.65852, 
494.304, 5.34995, 2.94289, 0.00328663, 7.64273, 46.7569, 3.65914, 
494.336, 5.35073, 2.94289, 0.0037704, 7.64524, 46.7764, 3.65977, 
494.368, 5.3515, 2.94289, 0.00310487, 7.64775, 46.7958, 3.66039, 
494.4, 5.35227, 2.94289, 0.00297153, 7.65025, 46.8153, 3.66102, 
494.432, 5.35305, 2.9429, 0.0030443, 7.65276, 46.8348, 3.66164, 
494.464, 5.35382, 2.9429, 0.00433364, 7.65526, 46.8543, 3.66227, 
494.496, 5.3546, 2.9429, 0.00436374, 7.65777, 46.8737, 3.66289, 
494.528, 5.35537, 2.94291, 0.00402182, 7.66028, 46.8932, 3.66352, 
494.56, 5.35615, 2.94291, 0.00284224, 7.66278, 46.9127, 3.66414, 
494.592, 5.35692, 2.94291, 0.0038287, 7.66529, 46.9322, 3.66477, 
494.624, 5.3577, 2.94291, 0.00350488, 7.6678, 46.9517, 3.66539, 
494.656, 5.35847, 2.94292, 0.0026045, 7.6703, 46.9712, 3.66602, 
494.688, 5.35924, 2.94292, 0.00249895, 7.6728, 46.9907, 3.66664, 
494.72, 5.36002, 2.94292, 0.00248433, 7.67531, 47.0103, 3.66727, 
494.752, 5.36079, 2.94292, 0.00187975, 7.67781, 47.0298, 3.66789, 
494.784, 5.36157, 2.94292, 0.000840806, 7.68032, 47.0493, 3.66852, 
494.816, 5.36234, 2.94292, 0.000493921, 7.68282, 47.0688, 3.66914, 
494.848, 5.36312, 2.94292, 0.00134635, 7.68532, 47.0884, 3.66977, 
494.88, 5.36389, 2.94293, 0.00157174, 7.68782, 47.1079, 3.67039, 
494.912, 5.36466, 2.94293, 0.00102189, 7.69032, 47.1274, 3.67102, 
494.944, 5.36544, 2.94293, -0.000164612, 7.69282, 47.147, 3.67164, 
494.976, 5.36621, 2.94293, -0.00106518, 7.69532, 47.1665, 3.67227, 
495.008, 5.36699, 2.94293, -0.00155942, 7.69782, 47.1861, 3.67289, 
495.04, 5.36776, 2.94292, -0.00122672, 7.70032, 47.2057, 3.67352, 
495.072, 5.36854, 2.94292, -0.00037081, 7.70282, 47.2252, 3.67414, 
495.104, 5.36931, 2.94292, -0.000948796, 7.70532, 47.2448, 3.67477, 
495.136, 5.37009, 2.94292, -0.000939496, 7.70781, 47.2644, 3.67539, 
495.168, 5.37086, 2.94292, -0.00126848, 7.71031, 47.2839, 3.67602, 
495.2, 5.37163, 2.94292, -0.000335828, 7.71281, 47.3035, 3.67664, 
495.232, 5.37241, 2.94292, 0.00154051, 7.71531, 47.3231, 3.67727, 
495.264, 5.37318, 2.94292, 6.3638e-05, 7.71781, 47.3427, 3.67789, 
495.296, 5.37396, 2.94292, 0.00104327, 7.72031, 47.3623, 3.67852, 
495.328, 5.37473, 2.94292, 0.00143069, 7.72282, 47.3819, 3.67914, 
495.36, 5.37551, 2.94292, 0.00103161, 7.72532, 47.4015, 3.67977, 
495.392, 5.37628, 2.94293, 0.00148654, 7.72782, 47.4211, 3.68039, 
495.424, 5.37705, 2.94293, 0.000782375, 7.73032, 47.4407, 3.68102, 
495.456, 5.37783, 2.94293, 0.00035918, 7.73282, 47.4603, 3.68164, 
495.488, 5.3786, 2.94293, 0.000315676, 7.73532, 47.48, 3.68227, 
495.52, 5.37938, 2.94293, -0.000186303, 7.73782, 47.4996, 3.68289, 
495.552, 5.38015, 2.94293, 0.000677328, 7.74032, 47.5192, 3.68352, 
495.584, 5.38093, 2.94293, 3.82382e-05, 7.74282, 47.5388, 3.68414, 
495.616, 5.3817, 2.94293, 0.000217776, 7.74532, 47.5585, 3.68477, 
495.648, 5.38248, 2.94293, 0.000180043, 7.74783, 47.5781, 3.68539, 
495.68, 5.38325, 2.94293, 0.000826284, 7.75033, 47.5978, 3.68602, 
495.712, 5.38402, 2.94293, -6.69466e-05, 7.75283, 47.6174, 3.68664, 
495.744, 5.3848, 2.94293, 0.000499766, 7.75533, 47.6371, 3.68727, 
495.776, 5.38557, 2.94293, 0.000941681, 7.75783, 47.6567, 3.68789, 
495.808, 5.38635, 2.94293, 0.00202014, 7.76033, 47.6764, 3.68852, 
495.84, 5.38712, 2.94293, 0.00304215, 7.76284, 47.6961, 3.68914, 
495.872, 5.3879, 2.94293, 0.00245184, 7.76534, 47.7158, 3.68977, 
495.904, 5.38867, 2.94294, 0.00272783, 7.76784, 47.7354, 3.69039, 
495.936, 5.38945, 2.94294, 0.00156278, 7.77035, 47.7551, 3.69102, 
495.968, 5.39022, 2.94294, 0.00107738, 7.77285, 47.7748, 3.69164, 
496, 5.39099, 2.94294, 0.000996805, 7.77535, 47.7945, 3.69227, 
496.032, 5.39177, 2.94294, 0.00198789, 7.77785, 47.8142, 3.69289, 
496.064, 5.39254, 2.94294, 0.00292744, 7.78036, 47.8339, 3.69352, 
496.096, 5.39332, 2.94295, 0.00300373, 7.78286, 47.8536, 3.69414, 
496.128, 5.39409, 2.94295, 0.00330217, 7.78537, 47.8733, 3.69477, 
496.16, 5.39487, 2.94295, 0.00273256, 7.78787, 47.893, 3.69539, 
496.192, 5.39564, 2.94295, 0.00310297, 7.79038, 47.9127, 3.69602, 
496.224, 5.39641, 2.94295, 0.00303018, 7.79288, 47.9325, 3.69664, 
496.256, 5.39719, 2.94296, 0.00353497, 7.79539, 47.9522, 3.69727, 
496.288, 5.39796, 2.94296, 0.00259692, 7.79789, 47.9719, 3.69789, 
496.32, 5.39874, 2.94296, 0.00305782, 7.8004, 47.9917, 3.69852, 
496.352, 5.39951, 2.94296, 0.00330593, 7.80291, 48.0114, 3.69914, 
496.384, 5.40029, 2.94297, 0.00398612, 7.80541, 48.0312, 3.69977, 
496.416, 5.40106, 2.94297, 0.00292691, 7.80792, 48.0509, 3.70039, 
496.448, 5.40184, 2.94297, 0.00303561, 7.81042, 48.0707, 3.70102, 
496.48, 5.40261, 2.94297, 0.0032478, 7.81293, 48.0904, 3.70164, 
496.512, 5.40338, 2.94298, 0.00197724, 7.81543, 48.1102, 3.70227, 
496.544, 5.40416, 2.94298, 0.000528688, 7.81793, 48.1299, 3.70289, 
496.576, 5.40493, 2.94298, 0.00016858, 7.82044, 48.1497, 3.70352, 
496.608, 5.40571, 2.94298, 0.000492606, 7.82294, 48.1695, 3.70414, 
496.64, 5.40648, 2.94298, -0.000121771, 7.82544, 48.1893, 3.70477, 
496.672, 5.40726, 2.94298, -0.000362448, 7.82794, 48.2091, 3.70539, 
496.704, 5.40803, 2.94298, -0.000476596, 7.83043, 48.2288, 3.70602, 
496.736, 5.40881, 2.94298, -0.00146154, 7.83293, 48.2486, 3.70664, 
496.768, 5.40958, 2.94298, -0.000219416, 7.83543, 48.2684, 3.70727, 
496.8, 5.41035, 2.94298, 0.000153913, 7.83793, 48.2882, 3.70789, 
496.832, 5.41113, 2.94298, 0.000422422, 7.84043, 48.3081, 3.70852, 
496.864, 5.4119, 2.94298, 0.00105824, 7.84293, 48.3279, 3.70914, 
496.896, 5.41268, 2.94298, 0.00324827, 7.84544, 48.3477, 3.70977, 
496.928, 5.41345, 2.94298, 0.00269653, 7.84794, 48.3675, 3.71039, 
496.96, 5.41423, 2.94298, 0.00527935, 7.85045, 48.3873, 3.71102, 
496.992, 5.415, 2.94299, 0.00600654, 7.85296, 48.4072, 3.71164, 
497.024, 5.41577, 2.94299, 0.00505975, 7.85547, 48.427, 3.71227, 
497.056, 5.41655, 2.943, 0.00361554, 7.85798, 48.4468, 3.71289, 
497.088, 5.41732, 2.943, 0.0025953, 7.86048, 48.4667, 3.71352, 
497.12, 5.4181, 2.943, 0.0032558, 7.86299, 48.4865, 3.71414, 
497.152, 5.41887, 2.943, 0.00227898, 7.86549, 48.5064, 3.71477, 
497.184, 5.41965, 2.943, 0.0021553, 7.86799, 48.5262, 3.71539, 
497.216, 5.42042, 2.94301, 0.00239941, 7.8705, 48.5461, 3.71602, 
497.248, 5.4212, 2.94301, 0.00150538, 7.873, 48.566, 3.71664, 
497.28, 5.42197, 2.94301, 0.00121483, 7.8755, 48.5858, 3.71727, 
497.312, 5.42274, 2.94301, -0.000501349, 7.878, 48.6057, 3.71789, 
497.344, 5.42352, 2.94301, -0.00108145, 7.8805, 48.6256, 3.71852, 
497.376, 5.42429, 2.94301, -0.00129402, 7.883, 48.6455, 3.71914, 
497.408, 5.42507, 2.94301, -0.000798403, 7.8855, 48.6653, 3.71977, 
497.44, 5.42584, 2.94301, -0.00180079, 7.888, 48.6852, 3.72039, 
497.472, 5.42662, 2.943, -0.0015231, 7.89049, 48.7051, 3.72102, 
497.504, 5.42739, 2.943, -0.00172384, 7.89299, 48.725, 3.72164, 
497.536, 5.42816, 2.943, -0.0025658, 7.89549, 48.7449, 3.72227, 
497.568, 5.42894, 2.943, -0.00137413, 7.89798, 48.7649, 3.72289, 
497.6, 5.42971, 2.943, -0.00220465, 7.90048, 48.7848, 3.72352, 
497.632, 5.43049, 2.943, -0.001396, 7.90298, 48.8047, 3.72414, 
497.664, 5.43126, 2.943, -8.16671e-06, 7.90548, 48.8246, 3.72477, 
497.696, 5.43204, 2.943, -0.000903132, 7.90798, 48.8445, 3.72539, 
497.728, 5.43281, 2.943, -0.000266402, 7.91048, 48.8645, 3.72602, 
497.76, 5.43359, 2.943, 0.000167616, 7.91298, 48.8844, 3.72664, 
497.792, 5.43436, 2.943, 0.00101369, 7.91548, 48.9044, 3.72727, 
497.824, 5.43513, 2.943, 0.000430369, 7.91798, 48.9243, 3.72789, 
497.856, 5.43591, 2.943, -0.000274886, 7.92048, 48.9442, 3.72852, 
497.888, 5.43668, 2.943, -0.00179399, 7.92298, 48.9642, 3.72914, 
497.92, 5.43746, 2.943, -0.00133908, 7.92547, 48.9842, 3.72977, 
497.952, 5.43823, 2.94299, -0.00155873, 7.92797, 49.0041, 3.73039, 
497.984, 5.43901, 2.94299, -0.00119764, 7.93047, 49.0241, 3.73102, 
498.016, 5.43978, 2.94299, -0.000143049, 7.93297, 49.0441, 3.73164, 
498.048, 5.44056, 2.94299, -0.000741464, 7.93547, 49.064, 3.73227, 
498.08, 5.44133, 2.94299, -0.000451522, 7.93797, 49.084, 3.73289, 
498.112, 5.4421, 2.94299, 0.00145772, 7.94047, 49.104, 3.73352, 
498.144, 5.44288, 2.94299, 0.00143249, 7.94297, 49.124, 3.73414, 
498.176, 5.44365, 2.94299, 0.00119675, 7.94547, 49.144, 3.73477, 
498.208, 5.44443, 2.94299, 0.000778066, 7.94797, 49.164, 3.73539, 
498.24, 5.4452, 2.943, 0.00216776, 7.95048, 49.184, 3.73602, 
498.272, 5.44598, 2.943, 0.00363941, 7.95298, 49.204, 3.73664, 
498.304, 5.44675, 2.943, 0.00343816, 7.95549, 49.224, 3.73727, 
498.336, 5.44753, 2.943, 0.00261687, 7.95799, 49.244, 3.73789, 
498.368, 5.4483, 2.94301, 0.00258714, 7.9605, 49.2641, 3.73852, 
498.4, 5.44907, 2.94301, 0.00161731, 7.963, 49.2841, 3.73914, 
498.432, 5.44985, 2.94301, 0.00160183, 7.9655, 49.3041, 3.73977, 
498.464, 5.45062, 2.94301, 0.00183223, 7.96801, 49.3242, 3.74039, 
498.496, 5.4514, 2.94301, 0.00311888, 7.97051, 49.3442, 3.74102, 
498.528, 5.45217, 2.94301, 0.00295156, 7.97301, 49.3642, 3.74164, 
498.56, 5.45295, 2.94302, 0.0017996, 7.97552, 49.3843, 3.74227, 
498.592, 5.45372, 2.94302, 0.00237854, 7.97802, 49.4043, 3.74289, 
498.624, 5.45449, 2.94302, 0.00212649, 7.98053, 49.4244, 3.74352, 
498.656, 5.45527, 2.94302, 0.00358321, 7.98303, 49.4445, 3.74414, 
498.688, 5.45604, 2.94302, 0.00280395, 7.98554, 49.4645, 3.74477, 
498.72, 5.45682, 2.94303, 0.00278988, 7.98804, 49.4846, 3.74539, 
498.752, 5.45759, 2.94303, 0.000535545, 7.99054, 49.5047, 3.74602, 
498.784, 5.45837, 2.94303, -0.000585959, 7.99304, 49.5248, 3.74664, 
498.816, 5.45914, 2.94303, 0.000631891, 7.99554, 49.5448, 3.74727, 
498.848, 5.45992, 2.94303, 0.00130027, 7.99805, 49.5649, 3.74789, 
498.88, 5.46069, 2.94303, 0.00159855, 8.00055, 49.585, 3.74852, 
498.912, 5.46146, 2.94303, 0.00191365, 8.00305, 49.6051, 3.74914, 
498.944, 5.46224, 2.94303, 0.00224871, 8.00556, 49.6252, 3.74977, 
498.976, 5.46301, 2.94303, 0.00144876, 8.00806, 49.6453, 3.75039, 
499.008, 5.46379, 2.94303, 0.00235968, 8.01056, 49.6654, 3.75102, 
499.04, 5.46456, 2.94304, 0.00228864, 8.01307, 49.6856, 3.75164, 
499.072, 5.46534, 2.94304, 0.00225279, 8.01557, 49.7057, 3.75227, 
499.104, 5.46611, 2.94304, 0.00324782, 8.01807, 49.7258, 3.75289, 
499.136, 5.46689, 2.94304, 0.00391997, 8.02058, 49.7459, 3.75352, 
499.168, 5.46766, 2.94305, 0.00229748, 8.02308, 49.7661, 3.75414, 
499.2, 5.46843, 2.94305, 0.00232786, 8.02559, 49.7862, 3.75477, 
499.232, 5.46921, 2.94305, 0.00260732, 8.02809, 49.8063, 3.75539, 
499.264, 5.46998, 2.94305, 0.00324138, 8.0306, 49.8265, 3.75602, 
499.296, 5.47076, 2.94305, 0.00276939, 8.0331, 49.8466, 3.75664, 
499.328, 5.47187, 2.94306, 0.00689242, 8.03561, 49.8744, 3.75727, 
499.36, 5.47297, 2.94307, 0.0102254, 8.03814, 49.9022, 3.75789, 
499.392, 5.47408, 2.94308, 0.0126622, 8.04066, 49.93, 3.75852, 
499.424, 5.47519, 2.9431, 0.0174046, 8.0432, 49.9578, 3.75914, 
499.456, 5.4763, 2.94312, 0.0196249, 8.04575, 49.9856, 3.75977, 
499.488, 5.47741, 2.94314, 0.0224946, 8.0483, 50.0135, 3.76039, 
499.52, 5.47852, 2.94317, 0.0251128, 8.05086, 50.0413, 3.76102, 
499.552, 5.47963, 2.9432, 0.0285351, 8.05342, 50.0691, 3.76164, 
499.584, 5.48073, 2.94323, 0.0320029, 8.056, 50.097, 3.76227, 
499.616, 5.48184, 2.94327, 0.0338089, 8.05858, 50.1248, 3.76289, 
499.648, 5.48295, 2.94331, 0.0361344, 8.06116, 50.1527, 3.76352, 
499.68, 5.48406, 2.94335, 0.0393454, 8.06375, 50.1806, 3.76414, 
499.712, 5.48517, 2.94339, 0.0426436, 8.06635, 50.2084, 3.76477, 
499.744, 5.48627, 2.94344, 0.0470028, 8.06896, 50.2363, 3.76539, 
499.776, 5.48738, 2.9435, 0.0517213, 8.07158, 50.2642, 3.76602, 
499.808, 5.48849, 2.94356, 0.0544818, 8.07421, 50.2921, 3.76664, 
499.84, 5.4896, 2.94362, 0.0581207, 8.07685, 50.32, 3.76727, 
499.872, 5.4907, 2.94369, 0.063249, 8.0795, 50.3479, 3.76789, 
499.904, 5.49181, 2.94376, 0.0675431, 8.08216, 50.3758, 3.76852, 
499.936, 5.49292, 2.94384, 0.0713955, 8.08483, 50.4036, 3.76914, 
499.968, 5.49402, 2.94392, 0.0748831, 8.08751, 50.4315, 3.76977, 
500, 5.49513, 2.944, 0.077894, 8.0902, 50.4594, 3.77039, 
500.032, 5.49623, 2.94409, 0.0818055, 8.09289, 50.4874, 3.77102, 
500.064, 5.49734, 2.94418, 0.0867454, 8.0956, 50.5153, 3.77164, 
500.096, 5.49844, 2.94428, 0.090264, 8.09832, 50.5432, 3.77227, 
500.128, 5.49955, 2.94438, 0.0929464, 8.10104, 50.5711, 3.77289, 
500.16, 5.50065, 2.94449, 0.0964364, 8.10378, 50.599, 3.77352, 
500.192, 5.50175, 2.9446, 0.0981198, 8.10651, 50.6269, 3.77414, 
500.224, 5.50286, 2.94471, 0.101097, 8.10926, 50.6548, 3.77477, 
500.256, 5.50396, 2.94482, 0.105395, 8.11201, 50.6827, 3.77539, 
500.288, 5.50506, 2.94494, 0.10934, 8.11478, 50.7106, 3.77602, 
500.32, 5.50616, 2.94506, 0.113056, 8.11755, 50.7385, 3.77664, 
500.352, 5.50726, 2.94519, 0.11777, 8.12033, 50.7665, 3.77727, 
500.384, 5.50837, 2.94532, 0.12032, 8.12313, 50.7944, 3.77789, 
500.416, 5.50947, 2.94546, 0.123269, 8.12593, 50.8223, 3.77852, 
500.448, 5.51057, 2.94559, 0.1265, 8.12873, 50.8502, 3.77914, 
500.48, 5.51167, 2.94574, 0.128842, 8.13155, 50.8781, 3.77977, 
500.512, 5.51277, 2.94588, 0.131529, 8.13437, 50.906, 3.78039, 
500.544, 5.51386, 2.94603, 0.134253, 8.13719, 50.9339, 3.78102, 
500.576, 5.51496, 2.94618, 0.137545, 8.14003, 50.9618, 3.78164, 
500.608, 5.51606, 2.94633, 0.139989, 8.14287, 50.9897, 3.78227, 
500.64, 5.51716, 2.94649, 0.142346, 8.14572, 51.0176, 3.78289, 
500.672, 5.51826, 2.94665, 0.146222, 8.14857, 51.0455, 3.78352, 
500.704, 5.51935, 2.94681, 0.148831, 8.15144, 51.0734, 3.78414, 
500.736, 5.52045, 2.94698, 0.153553, 8.15431, 51.1013, 3.78477, 
500.768, 5.52154, 2.94715, 0.157375, 8.1572, 51.1292, 3.78539, 
500.8, 5.52264, 2.94732, 0.161022, 8.16009, 51.1571, 3.78602, 
500.832, 5.52373, 2.9475, 0.163895, 8.16299, 51.185, 3.78664, 
500.864, 5.52483, 2.94769, 0.168261, 8.1659, 51.2128, 3.78727, 
500.896, 5.52592, 2.94787, 0.17273, 8.16882, 51.2407, 3.78789, 
500.928, 5.52701, 2.94807, 0.176404, 8.17175, 51.2686, 3.78852, 
500.96, 5.5281, 2.94826, 0.179541, 8.1747, 51.2964, 3.78914, 
500.992, 5.52919, 2.94846, 0.181565, 8.17764, 51.3242, 3.78977, 
501.024, 5.53028, 2.94866, 0.184201, 8.1806, 51.3521, 3.79039, 
501.056, 5.53137, 2.94887, 0.186923, 8.18356, 51.3799, 3.79102, 
501.088, 5.53246, 2.94907, 0.187644, 8.18652, 51.4078, 3.79164, 
501.12, 5.53355, 2.94928, 0.190952, 8.18949, 51.4356, 3.79227, 
501.152, 5.53464, 2.9495, 0.193593, 8.19247, 51.4634, 3.79289, 
501.184, 5.53573, 2.94971, 0.196982, 8.19545, 51.4913, 3.79352, 
501.216, 5.53682, 2.94993, 0.199903, 8.19845, 51.5191, 3.79414, 
501.248, 5.5379, 2.95015, 0.201546, 8.20145, 51.5469, 3.79477, 
501.28, 5.53899, 2.95037, 0.203566, 8.20445, 51.5747, 3.79539, 
501.312, 5.54007, 2.9506, 0.205515, 8.20746, 51.6025, 3.79602, 
501.344, 5.54116, 2.95083, 0.206614, 8.21047, 51.6303, 3.79664, 
501.376, 5.54224, 2.95105, 0.210067, 8.21349, 51.6582, 3.79727, 
501.408, 5.54333, 2.95129, 0.212754, 8.21652, 51.686, 3.79789, 
501.44, 5.54441, 2.95152, 0.21413, 8.21955, 51.7138, 3.79852, 
501.472, 5.5455, 2.95176, 0.215833, 8.22259, 51.7416, 3.79914, 
501.504, 5.54658, 2.952, 0.218402, 8.22563, 51.7694, 3.79977, 
501.536, 5.54766, 2.95224, 0.220563, 8.22868, 51.7972, 3.80039, 
501.568, 5.54874, 2.95248, 0.221584, 8.23174, 51.825, 3.80102, 
501.6, 5.54982, 2.95273, 0.224421, 8.23479, 51.8527, 3.80164, 
501.632, 5.5509, 2.95298, 0.22715, 8.23786, 51.8805, 3.80227, 
501.664, 5.55198, 2.95323, 0.230796, 8.24094, 51.9083, 3.80289, 
501.696, 5.55306, 2.95348, 0.234244, 8.24402, 51.9361, 3.80352, 
501.728, 5.55414, 2.95374, 0.236517, 8.24711, 51.9638, 3.80414, 
501.76, 5.55522, 2.954, 0.239039, 8.25021, 51.9916, 3.80477, 
501.792, 5.5563, 2.95427, 0.240765, 8.25331, 52.0193, 3.80539, 
501.824, 5.55737, 2.95453, 0.243973, 8.25642, 52.0471, 3.80602, 
501.856, 5.55845, 2.9548, 0.246728, 8.25954, 52.0748, 3.80664, 
501.888, 5.55952, 2.95507, 0.249553, 8.26266, 52.1025, 3.80727, 
501.92, 5.5606, 2.95535, 0.251704, 8.26579, 52.1302, 3.80789, 
501.952, 5.56167, 2.95563, 0.255027, 8.26893, 52.1579, 3.80852, 
501.984, 5.56274, 2.95591, 0.258309, 8.27208, 52.1856, 3.80914, 
502.016, 5.56381, 2.95619, 0.262772, 8.27524, 52.2133, 3.80977, 
502.048, 5.56488, 2.95648, 0.265283, 8.27841, 52.241, 3.81039, 
502.08, 5.56595, 2.95678, 0.268095, 8.28158, 52.2686, 3.81102, 
502.112, 5.56702, 2.95707, 0.271777, 8.28477, 52.2963, 3.81164, 
502.144, 5.56809, 2.95737, 0.273946, 8.28796, 52.3239, 3.81227, 
502.176, 5.56916, 2.95767, 0.276064, 8.29115, 52.3515, 3.81289, 
502.208, 5.57022, 2.95797, 0.27886, 8.29436, 52.3791, 3.81352, 
502.24, 5.57129, 2.95828, 0.28034, 8.29757, 52.4067, 3.81414, 
502.272, 5.57235, 2.95859, 0.283078, 8.30078, 52.4343, 3.81477, 
502.304, 5.57342, 2.9589, 0.284065, 8.30401, 52.4619, 3.81539, 
502.336, 5.57448, 2.95921, 0.287201, 8.30723, 52.4895, 3.81602, 
502.368, 5.57555, 2.95953, 0.288142, 8.31047, 52.5171, 3.81664, 
502.4, 5.57661, 2.95984, 0.290754, 8.3137, 52.5446, 3.81727, 
502.432, 5.57767, 2.96016, 0.292023, 8.31695, 52.5722, 3.81789, 
502.464, 5.57873, 2.96048, 0.293927, 8.3202, 52.5998, 3.81852, 
502.496, 5.57979, 2.9608, 0.296176, 8.32345, 52.6273, 3.81914, 
502.528, 5.58085, 2.96113, 0.297108, 8.32671, 52.6549, 3.81977, 
502.56, 5.58191, 2.96145, 0.299143, 8.32997, 52.6824, 3.82039, 
502.592, 5.58297, 2.96178, 0.300684, 8.33324, 52.71, 3.82102, 
502.624, 5.58403, 2.96211, 0.302913, 8.33652, 52.7375, 3.82164, 
502.656, 5.58509, 2.96244, 0.304633, 8.3398, 52.7651, 3.82227, 
502.688, 5.58615, 2.96278, 0.306744, 8.34308, 52.7926, 3.82289, 
502.72, 5.5872, 2.96311, 0.309241, 8.34637, 52.8201, 3.82352, 
502.752, 5.58826, 2.96345, 0.310732, 8.34967, 52.8476, 3.82414, 
502.784, 5.58932, 2.96379, 0.311168, 8.35297, 52.8751, 3.82477, 
502.816, 5.59037, 2.96413, 0.31264, 8.35628, 52.9026, 3.82539, 
502.848, 5.59143, 2.96447, 0.315722, 8.35959, 52.9301, 3.82602, 
502.88, 5.59248, 2.96482, 0.318608, 8.36291, 52.9576, 3.82664, 
